timestamp,ph,tds_ppm
2023-01-18,7.597142096582934,335.79245084584363
2023-01-20,7.4738738156668205,271.41326690765754
2023-01-22,7.5207335138211455,348.56454994213203
2023-01-24,7.66311819302227,272.6496361175922
2023-01-26,7.629472610805621,385.7093720775052
2023-01-28,7.475741849543813,251.36966862486733
2023-01-30,7.3995007354682665,276.2978291846635
2023-02-01,7.597086128991091,365.97686442402824
2023-02-03,7.542878596379592,415.85136236266055
2023-02-05,7.185856396498805,361.8837537474019
2023-02-07,7.37982182840687,371.7963491100507
2023-02-09,7.451622238545626,349.9835083696774
2023-02-11,7.543619376811266,308.22609413814735
2023-02-13,7.5633101434840775,329.67649837317987
2023-02-15,7.469380819419433,300.805643503504
2023-02-17,7.514582048946941,298.1336335916802
2023-02-19,7.436415439599835,365.3519890755449
2023-02-21,7.325717166016028,304.3549130192366
2023-02-23,7.387605260586924,362.0641925716895
2023-02-25,7.429643597239128,297.20912221391114
2023-02-27,7.421593031740324,361.13735310742527
2023-03-01,3.5344995247103688,1082.8208132055363
2023-03-03,4.43344822034621,1380.5114705968253
2023-03-05,4.626404858966853,1589.943949001336
2023-03-07,4.333362120908377,1377.6675980034233
2023-03-09,3.8947166962493602,2121.09933183239
2023-03-11,4.310479254372941,1292.4253489748794
2023-03-13,4.2034738382596535,1035.6395884355916
2023-03-15,4.389009360446519,1029.860991751692
2023-03-17,4.9605335222132965,2146.310909236903
2023-03-19,5.142033252783316,998.7097571403062
2023-03-21,4.434597028582965,2595.714696365393
2023-03-23,4.891145691169726,2213.952879504095
2023-03-25,4.654409306137317,2709.1813782769327
2023-03-27,4.390124067619242,1496.3846469951477
2023-03-29,7.438495157162229,385.0997558668738
2023-03-31,7.426638667538539,296.06005871946866
2023-04-02,7.507690602184543,294.5571184526229
2023-04-04,7.2892375772739975,420.91797515207173
2023-04-06,7.436536382375723,323.82219030882493
2023-04-08,7.4898433437095315,362.12387266934854
2023-04-10,7.550645562238661,374.9747181627749
2023-04-12,7.305937194251193,375.7830774940063
2023-04-14,7.375021389156677,288.38946307843275
2023-04-16,7.021222267232111,340.0396451067755
2023-04-18,7.333575624106446,284.5529415220194
2023-04-20,7.348132685297456,447.13474665916806
2023-04-22,7.2738572430179955,285.4870217421311
2023-04-24,7.451636741778009,307.3684235479623
2023-04-26,7.4184031044363214,307.65799810909493
2023-04-28,7.087912837606471,289.4156132338399
2023-04-30,7.459121114638376,403.38578869301693
2023-05-02,7.360751380381646,416.8979160433398
2023-05-04,7.5728533438785774,300.9700352274953
2023-05-06,7.3077223128407,267.1830741262236
2023-05-08,7.504500980779641,230.52298005095915
2023-05-10,7.457525500667024,310.2356512591159
2023-05-12,7.5454652827425495,307.3453830735422
2023-05-14,7.518704591647702,293.94815494559424
2023-05-16,7.4617253737467815,328.85501015904913
2023-05-18,7.269559152893363,335.80692571261943
2023-05-20,7.278418805480845,332.92333031751605
2023-05-22,7.412416959136167,307.3550051212605
2023-05-24,7.498758017410562,275.9351268170295
2023-05-26,7.408762807920133,346.6333239122686
2023-05-28,7.59378178958692,320.5005503768612
2023-05-30,7.458116862118247,355.534300993386
2023-06-01,7.455248091283073,311.6030219788893
2023-06-03,7.558285556051813,223.12951723811537
2023-06-05,7.633878975447482,222.6311117016959
2023-06-07,7.6487327078236875,249.77837125037885
2023-06-09,7.881756869798969,237.7493836683733
2023-06-11,7.499663598999486,310.210071039044
2023-06-13,7.5889782007614395,294.0523870395167
2023-06-15,7.663918592022914,323.96735975141246
2023-06-17,7.596486556119878,295.85947269643674
2023-06-19,7.5249072781017015,288.3459832749348
2023-06-21,7.367611423548363,327.98919121376684
2023-06-23,7.523374816142048,298.78909358940194
2023-06-25,7.438944638092329,282.72403853750876
2023-06-27,7.341008997831433,339.2181213572274
2023-06-29,7.480648173749412,284.6072353261116
2023-07-01,4.685197789036553,1872.8796735805636
2023-07-03,4.446789795352114,1214.7028539234564
2023-07-05,5.352224716106091,2022.0210763128744
2023-07-07,5.1311979607295815,1222.4241712595444
2023-07-09,4.521625837884096,2274.83035484536
2023-07-11,5.416473260939899,1270.9590837563737
2023-07-13,5.030288696387426,2602.9416914746844
2023-07-15,5.245432319211852,949.7977774427368
2023-07-17,4.7749424543414225,1891.7950353868982
2023-07-19,4.902556098083801,1508.1990551844392
2023-07-21,4.4885473573999075,1327.6453989717224
2023-07-23,5.410425388232546,1796.0452804137813
2023-07-25,4.451218118642867,2499.837119016095
2023-07-27,5.445284151601698,2639.026690500633
2023-07-29,7.950668184284487,239.8874504589668
2023-07-31,7.774014798227554,289.6052829862034
2023-08-02,7.7671537227767855,388.6116310805712
2023-08-04,7.443927518778556,324.1242181054441
2023-08-06,7.469838022350365,316.1270257907442
2023-08-08,7.792616511291268,401.66305776333104
2023-08-10,7.719495680321211,402.89220834082823
2023-08-12,7.6073298034340695,369.9616511892007
2023-08-14,7.783034967881395,331.0773389412084
2023-08-16,7.790474785883059,339.7031896981021
2023-08-18,7.914867461037928,317.1160338397567
2023-08-20,7.793695423208792,309.49110754160927
2023-08-22,7.957464236007045,307.50537277041775
2023-08-24,7.774404185189209,324.5598560313467
2023-08-26,7.755904831535787,307.89319267536524
2023-08-28,7.932851908693965,286.7338275610291
2023-08-30,7.626438948750672,358.0581390929113
2023-09-01,2.085916581237652,72.51375944553993
2023-09-03,2.8768972305079843,216.55429132634495
2023-09-05,3.42652333159608,266.42175883863
2023-09-07,2.2928016546878456,85.35782200646571
2023-09-09,3.1349328667923286,141.52641555411233
2023-09-11,2.7037010687969962,62.16686371020875
2023-09-13,2.75789712736255,57.40797149409778
2023-09-15,8.010520557715125,391.0091674740286
2023-09-17,7.748865513083247,373.0964438079016
2023-09-19,7.816073260925898,349.7744117980882
2023-09-21,7.60811190417371,345.6987956578186
2023-09-23,7.878930302718584,305.28984404811763
2023-09-25,7.702293856489867,327.76328885529233
2023-09-27,7.815025445699021,335.1196990439325
2023-09-29,7.7573851491958825,315.0411295028226
2023-10-01,8.061957001017266,366.8789909702616
2023-10-03,8.070544125778726,397.14714706223543
2023-10-05,7.780182056289099,312.95953500958905
2023-10-07,7.782801737462216,360.61968973254056
2023-10-09,7.71718863580446,307.91758672156664
2023-10-11,7.939106024482305,337.0851454651886
2023-10-13,7.72386710020688,321.668849135644
2023-10-15,7.710004489560032,373.3578582470127
2023-10-17,7.919994010306632,322.1305053490679
2023-10-19,7.69246021645939,389.74844885102095
2023-10-21,7.767541825589608,339.4532013562671
2023-10-23,7.536008463530238,323.2978839189618
2023-10-25,7.878833632525362,299.14982180894856
2023-10-27,8.064335121634167,359.41021271456907
2023-10-29,7.881388886676856,385.09076839180227
2023-10-31,7.992474955888983,360.21488256423004
2023-11-02,7.5730846795734,409.553266656577
2023-11-04,7.735448642304229,377.1914980988168
2023-11-06,7.558526011344591,307.69888941131944
2023-11-08,7.665835168162798,307.2789026477173
2023-11-10,7.815831721602875,338.78786877941417
2023-11-12,7.715273091965494,286.47923278297264
2023-11-14,7.488103846609816,366.6515322612995
2023-11-16,7.502745634169337,334.4640208737434
2023-11-18,7.492825410276383,330.25835643434135
2023-11-20,7.773717888490938,347.47814671083273
2023-11-22,8.009584180348499,388.9131953347624
2023-11-24,7.9043687366000315,326.83821408750026
2023-11-26,7.41560222012809,315.4783851651447
2023-11-28,7.913161390710467,380.3487849329032
2023-11-30,7.8404600625521965,358.7020166396455
2023-12-02,7.368205008170686,267.1608063846511
2023-12-04,7.554519757493425,280.2074579463608
2023-12-06,7.764328361724371,287.81523663755195
2023-12-08,7.6825650266402175,294.47251778419934
2023-12-10,7.403635742141802,225.73600596243546
2023-12-12,7.691611323369429,218.30061568793758
2023-12-14,7.2793749105879115,244.50439911990185
2023-12-16,7.566576673636418,241.41046227954632
2023-12-18,7.770693515410007,254.2470394410999
2023-12-20,7.602759132335698,305.3884256836002
2023-12-22,7.525159367505708,273.2428337470105
2023-12-24,7.733401938065852,287.8557842004075
2023-12-26,7.746212772262987,231.02786359830952
2023-12-28,7.796505953930042,261.5343118831622
2023-12-30,7.731151364266958,303.4903064697936
2024-01-01,4.611232025037532,2416.2149242807136
2024-01-03,5.440373203509144,2318.541831704731
2024-01-05,5.055546747876336,936.9032973116068
2024-01-07,4.22235635106954,1418.9531039526796
2024-01-09,4.203576327595836,1789.841711304446
2024-01-11,5.0170570107838355,2031.534319561912
2024-01-13,4.687928821998712,2646.521988801195
2024-01-15,4.488498313592284,1613.6513470445343
2024-01-17,5.181750300345778,2562.5443056705126
2024-01-19,4.565498354747883,1210.5156474599894
2024-01-21,5.147531439495917,1605.4329262663914
2024-01-23,4.806825520938037,999.3358205605136
2024-01-25,4.498793948271664,2310.729653005682
2024-01-27,4.420967580589998,1186.2402391225346
2024-01-29,7.589203531705528,297.35242900559996
2024-01-31,7.463470793741271,312.9194565569425
2024-02-02,7.6251153033548835,351.7226265193233
2024-02-04,7.522171419983001,384.85857056373607
2024-02-06,7.248222356039859,345.313562893713
2024-02-08,7.4510236170661885,365.2461605146852
2024-02-10,7.674011743516694,327.6180202453982
2024-02-12,7.399610264061107,372.16586124669436
2024-02-14,7.493952173757372,364.31124420724933
2024-02-16,7.508676744903984,383.9147124299478
2024-02-18,7.271301484368422,377.82045080053456
2024-02-20,7.503401111625139,372.8314572180009
2024-02-22,7.217719646437918,345.3453359564438
2024-02-24,7.332951303282902,359.07960138453376
2024-02-26,7.5881533643672405,391.8223894408161
2024-02-28,7.480308362789366,323.1990495266433
2024-03-01,6.105734258035379,2486.9430166127695
2024-03-03,7.024914921776912,2211.0380372704926
2024-03-05,6.002446271444797,2049.7541532500377
2024-03-07,7.013622767340854,3460.025289889918
2024-03-09,6.375564898484734,2004.5015710433672
2024-03-11,7.119156348107252,2951.416791475486
2024-03-13,7.1546252510259745,2067.5161916118677
2024-03-15,7.353159770809001,351.2162404296496
2024-03-17,7.162159493809961,353.70728668606137
2024-03-19,7.261931636562604,353.5882822870792
2024-03-21,7.635230967059575,416.63657098309073
2024-03-23,7.4577084971877845,311.368068059645
2024-03-25,7.201461754789791,327.0150971518155
2024-03-27,7.168946843622738,255.51216806722664
2024-03-29,7.383175414983412,340.7633333530344
2024-03-31,7.634177979976472,344.17425783496
2024-04-02,7.3987811990224595,328.8829452493849
2024-04-04,7.622844852253714,393.5891258821055
2024-04-06,7.479584534865911,383.70673319623364
2024-04-08,7.497482487919996,352.3963012734473
2024-04-10,7.226436842847426,334.4575101611606
2024-04-12,7.567423357505575,390.32961902702965
2024-04-14,7.376555113652071,348.49171790932104
2024-04-16,7.556258787284748,316.5512307460168
2024-04-18,7.304669421945195,280.63208520337304
2024-04-20,7.453352321369599,331.6294525469278
2024-04-22,7.4795953623337565,379.46777698965946
2024-04-24,7.403689921756732,440.3435798844787
2024-04-26,7.487476698206035,351.7464461503341
2024-04-28,7.386835357964236,318.66781169794297
2024-04-30,7.32943595628692,301.88342397138655
2024-05-02,7.740822507419095,342.0781958522239
2024-05-04,7.657342929954217,249.41535790462927
2024-05-06,7.385870288242773,342.0138040561955
2024-05-08,7.585266645839192,352.7084642505165
2024-05-10,7.388598171794827,337.45117812931454
2024-05-12,7.322297303450651,311.2135331224577
2024-05-14,7.6550714162098465,342.5976261418726
2024-05-16,7.244385056152889,326.837534845132
2024-05-18,7.639028387036481,288.8750463255763
2024-05-20,7.462091653114041,394.016492895001
2024-05-22,7.468268009537921,305.93282481557935
2024-05-24,7.561462682943493,351.03009201799637
2024-05-26,7.587179821799138,223.25542869217142
2024-05-28,7.376048523475664,371.05883531123715
2024-05-30,7.607658841312509,378.7505497861833
2024-06-01,5.604662042540811,1350.0351459418473
2024-06-03,5.65918023611437,956.6810052246717
2024-06-05,4.375416553229681,1485.4412278689101
2024-06-07,4.93289366658949,2613.7139113454086
2024-06-09,4.810158242540223,2479.5880391777537
2024-06-11,4.982974714597421,1606.8071377673518
2024-06-13,5.087551238493884,1994.0838753054272
2024-06-15,4.232414016028394,1977.985062126711
2024-06-17,5.547587596673857,2474.6013244680535
2024-06-19,5.757862517077341,1348.9511928822346
2024-06-21,5.245447699205828,1463.1362287067236
2024-06-23,5.256723581589391,1473.3923241166617
2024-06-25,5.044767772529133,977.6529805661812
2024-06-27,4.73483745874301,1497.9069402494652
2024-06-29,7.3153096722247755,294.2685055614381
2024-07-01,7.750946265007002,349.87387242537176
2024-07-03,7.727907926547828,316.470181988276
2024-07-05,7.783636376423722,360.4025478745971
2024-07-07,7.4993684460060654,307.8275932204083
2024-07-09,7.796752503397259,311.4457759602434
2024-07-11,8.008181764193116,280.91015075472575
2024-07-13,7.711767519616686,360.6870939048082
2024-07-15,7.690750202119018,289.3391821208452
2024-07-17,7.746350353412854,333.99087270860235
2024-07-19,8.00485055370655,317.1473573149626
2024-07-21,7.546452835745016,277.8886774755335
2024-07-23,7.730481040009085,295.6358742470672
2024-07-25,7.580051386655352,375.31488956162934
2024-07-27,7.61794929187325,328.0663017053792
2024-07-29,7.692561453817708,279.6339863453263
2024-07-31,7.902098486242033,332.2131314939477
2024-08-02,8.043353670860197,343.43747103897323
2024-08-04,7.840426402450893,487.44388839252235
2024-08-06,7.716715872303364,360.68698595644594
2024-08-08,8.147115910752666,334.05703842010047
2024-08-10,7.709071908557459,406.0831490142392
2024-08-12,7.6875346936029265,275.6405856110412
2024-08-14,7.506963624070078,353.05483855799895
2024-08-16,7.9826188161435985,429.05917208999796
2024-08-18,7.918441919612581,344.6340609283649
2024-08-20,8.135875911174354,279.9499905168319
2024-08-22,7.564776577924168,333.44531372633116
2024-08-24,7.991930701878753,407.46275394111655
2024-08-26,7.783725408511806,364.3248161555859
2024-08-28,7.894120113276908,315.7277879222543
2024-08-30,7.526038509591217,321.8723200155941
2024-09-01,2.9009920126402013,2058.5715821080607
2024-09-03,4.151459188761379,939.1735063481766
2024-09-05,4.387565943751446,2025.9785914300296
2024-09-07,2.5929016545483927,2484.2329824892213
2024-09-09,3.884405235663065,1288.2005896409967
2024-09-11,3.939693146339707,1338.7817155605417
2024-09-13,3.2586072434794855,2201.6424793288634
2024-09-15,7.522090820746458,381.33008084855055
2024-09-17,7.929263774130505,306.1811560826842
2024-09-19,7.978739042127385,350.9773191572558
2024-09-21,7.694798377535424,372.16601784744705
2024-09-23,7.852230452391723,314.49624018549247
2024-09-25,7.760168928805615,319.02950662564547
2024-09-27,7.849241094312155,356.23515741728727
2024-09-29,7.705863413818346,380.1460115009622
2024-10-01,5.64898783530798,1183.05786594109
2024-10-03,4.645786494733076,2009.7203511224961
2024-10-05,5.23663987220048,985.3886666674935
2024-10-07,4.264798323093388,2466.5548786145605
2024-10-09,4.9930463593219025,1699.7322289941694
2024-10-11,5.247311946046371,1688.0330259077523
2024-10-13,5.058111643556206,1521.624631104221
2024-10-15,4.580536615810866,2741.7723885273144
2024-10-17,5.525595117228665,1232.3422102643658
2024-10-19,5.752218417981185,1187.4848608029013
2024-10-21,4.934713753107305,1214.5098529355573
2024-10-23,5.217470824302806,2151.2022174164517
2024-10-25,5.464661229352916,2784.601105586237
2024-10-27,4.5863824969948706,1347.4028237633338
2024-10-29,7.733666558233151,348.1243630101645
2024-10-31,7.973661999438411,364.65539067529136
2024-11-02,7.735600715569077,335.98099024180544
2024-11-04,7.498090800823251,305.2961813535926
2024-11-06,7.466624088250259,290.8970527271443
2024-11-08,7.94971640881224,404.8669994026377
2024-11-10,7.68645214846173,360.12823478471006
2024-11-12,7.602888469144757,352.8774880443471
2024-11-14,7.658901235265449,343.05156766872847
2024-11-16,7.478403836852399,279.8673043855327
2024-11-18,7.913464272426742,371.10120766961103
2024-11-20,7.6410420593620945,286.27469367953006
2024-11-22,7.905110229160763,331.33147192602587
2024-11-24,7.7077477571670965,254.4244037814173
2024-11-26,7.914429796185265,238.36564597409927
2024-11-28,7.7385041748564625,332.7316481061246
2024-11-30,7.82798489943036,287.63602931220373
2024-12-02,7.7078639569132505,200.4332971481091
2024-12-04,7.693493659937795,301.624380117883
2024-12-06,7.6521901715774066,364.80323084203155
2024-12-08,7.565072392582662,335.58241034320247
2024-12-10,7.887315203735929,269.7072845893731
2024-12-12,7.463959452235614,280.35381226787786
2024-12-14,7.600646146351473,315.50825027135653
2024-12-16,7.602232881281139,324.88512079339625
2024-12-18,7.660366113001528,266.25857124697205
2024-12-20,7.535579103115825,281.367108628983
2024-12-22,7.647211945838438,292.0245922705815
2024-12-24,7.574673612219555,302.15505281115327
2024-12-26,7.362707122384315,274.6769423195493
2024-12-28,7.601432842938527,275.1965901972502
2024-12-30,7.434915200045477,335.1932931901755
